1.2475,0,0,0,0,0
1.1274,0,0,0,0,0
0.9877,0,0,0,0,0
0.8769,0,0,0,0,0
0.7594,0,0,0,0,0
0.6308,0,0,0,0,0
0.5783,0,0,0,0,0
0.6325,0,0,0,0,0
0.737,0,0,0,0,0
0.8236,0,0,0,0,0
0.8688,0,0,0,0,0
0.9286,0,0,0,0,0
1.0024,0,0,0,0,0
1.0761,0,0,0,0,0
1.0932,0,0,0,0,0
1.0702,0,0,0,0,0
1.0136,0,0,0,0,0
1.0067,0,0,0,0,0
0.9733,0,0,0,0,0
0.904,0,0,0,0,0
0.8324,0,0,0,0,0
0.706,0,0,0,0,0
0.6816,0,0,0,0,0
0.6913,0,0,0,0,0
0.7008,0,0,0,0,0
0.7531,0,0,0,0,0
0.7819,0,0,0,0,0
0.7904,0,0,0,0,0
0.831,0,0,0,0,0
0.8844,0,0,0,0,0
0.9306,0,0,0,0,0
0.9374,0,0,0,0,0
0.9245,0,0,0,0,0
0.9001,0,0,0,0,0
0.8676,0,0,0,0,0
0.8537,0,0,0,0,0
0.8422,0,0,0,0,0
0.8617,0,0,0,0,0
0.8754,0,0,0,0,0
0.88,0,0,0,0,0
0.8908,0,0,0,0,0
0.8888,0,0,0,0,0
0.901,0,0,0,0,0
0.923,0,0,0,0,0
0.9472,0,0,0,0,0
0.974,0,0,0,0,0
1.0092,0,0,0,0,0
1.0429,0,0,0,0,0
1.0624,0,0,0,0,0
1.0566,0,0,0,0,0
1.2025,0,0,0,0,0
1.1962,0,0,0,0,0
1.2636,0,0,0,0,0
1.3241,0,0,0,0,0
1.3263,0,0,0,0,0
1.2704,0,0,0,0,0
1.1689,0,0,0,0,0
1.0678,0,0,0,0,0
0.9889,0,0,0,0,0
0.8925,0,0,0,0,0
0.7599,0,0,0,0,0
0.6493,0,0,0,0,0
0.6115,0,0,0,0,0
0.6728,0,0,0,0,0
0.8019,0,0,0,0,0
1.0334,0,0,0,0,0
1.1816,0,0,0,0,0
1.2492,0,0,0,0,0
1.2265,0,0,0,0,0
1.1125,0,0,0,0,0
1.0009,0,0,0,0,0
0.9289,0,0,0,0,0
0.8444,0,0,0,0,0
0.8141,0,0,0,0,0
0.8129,0,0,0,0,0
